id,word,total num,low num,mid num,hig num,,,word,total num,low num,mid num,hig num,,,
49164,peasy,1,1,0,0,,,,,,,,,,
49165,grents,1,1,0,0,,,,,,,,,,
49166,dayumn,1,1,0,0,,,,,,,,,,
49167,fuddruckersl,1,1,0,0,,,,,,,,,,
49168,paraside,1,1,0,0,,,,,,,,,,
49169,yeahhhhhhhhhh,1,1,0,0,,,,,,,,,,
49170,drivin,1,1,0,0,,,,,,,,,,
49171,drumette,1,1,0,0,,,,,,,,,,
49172,yacked,1,1,0,0,,,,,,,,,,
49173,fck,1,1,0,0,,,,,,,,,,
49174,updraft,1,1,0,0,,,,,,,,,,
49175,shoeless,1,1,0,0,,,,,,,,,,
49176,agroupon,1,1,0,0,,,,,,,,,,
49177,clencher,1,1,0,0,,,,,,,,,,
49178,afternnoon,1,1,0,0,,,,,,,,,,
49179,targetlike,1,1,0,0,,,,,,,,,,
49180,sansesce,1,1,0,0,,,,,,,,,,
49181,miscommunications,1,1,0,0,,,,,,,,,,
49182,mutuallyagreed,1,1,0,0,,,,,,,,,,
49183,longerterm,1,1,0,0,,,,,,,,,,
49184,takeoutdelayfactor,1,1,0,0,,,,,,,,,,
49185,sushicrowded,1,1,0,0,,,,,,,,,,
49186,surrendered,1,1,0,0,,,,,,,,,,
49187,alllllmost,1,1,0,0,,,,,,,,,,
49188,augustseptember,1,1,0,0,,,,,,,,,,
49189,mediocreatbest,1,1,0,0,,,,,,,,,,
49190,popsicletype,1,1,0,0,,,,,,,,,,
49191,grilledtoorder,1,1,0,0,,,,,,,,,,
49192,norush,1,1,0,0,,,,,,,,,,
49193,commercialize,1,1,0,0,,,,,,,,,,
49194,satanism,1,1,0,0,,,,,,,,,,
49195,flautos,1,1,0,0,,,,,,,,,,
49196,superexciting,1,1,0,0,,,,,,,,,,
49197,returing,1,1,0,0,,,,,,,,,,
49198,unwieldly,1,1,0,0,,,,,,,,,,
49199,nostialgic,1,1,0,0,,,,,,,,,,
49200,qualitycustomer,1,1,0,0,,,,,,,,,,
49201,thoughunfriendly,1,1,0,0,,,,,,,,,,
49202,timeswith,1,1,0,0,,,,,,,,,,
49203,unforgivably,1,1,0,0,,,,,,,,,,
49204,thoughmy,1,1,0,0,,,,,,,,,,
49205,excellentthe,1,1,0,0,,,,,,,,,,
49206,oiling,1,1,0,0,,,,,,,,,,
49207,commanderinchief,1,1,0,0,,,,,,,,,,
49208,taxpaying,1,1,0,0,,,,,,,,,,
49209,outranks,1,1,0,0,,,,,,,,,,
49210,mancard,1,1,0,0,,,,,,,,,,
49211,begger,1,1,0,0,,,,,,,,,,
49212,elsewherehe,1,1,0,0,,,,,,,,,,
49213,timeslot,1,1,0,0,,,,,,,,,,
49214,molassessy,1,1,0,0,,,,,,,,,,
49215,firstcomefirstserve,1,1,0,0,,,,,,,,,,
49216,alebattered,1,1,0,0,,,,,,,,,,
49217,aldersmoked,1,1,0,0,,,,,,,,,,
49218,dreamweaver,1,1,0,0,,,,,,,,,,
49219,tboned,1,1,0,0,,,,,,,,,,
49220,paged,1,1,0,0,,,,,,,,,,
49221,tiebreaker,1,1,0,0,,,,,,,,,,
49222,repeaidly,1,1,0,0,,,,,,,,,,
49223,holstein,1,1,0,0,,,,,,,,,,
49224,midsection,1,1,0,0,,,,,,,,,,
49225,nowfed,1,1,0,0,,,,,,,,,,
49226,accomdates,1,1,0,0,,,,,,,,,,
49227,compainions,1,1,0,0,,,,,,,,,,
49228,wrongfully,1,1,0,0,,,,,,,,,,
49229,responsiblity,1,1,0,0,,,,,,,,,,
49230,awkard,1,1,0,0,,,,,,,,,,
49231,inparticular,1,1,0,0,,,,,,,,,,
49232,haveagoodday,1,1,0,0,,,,,,,,,,
49233,cholua,1,1,0,0,,,,,,,,,,
49234,ihatetypos,1,1,0,0,,,,,,,,,,
49235,flippie,1,1,0,0,,,,,,,,,,
49236,floppie,1,1,0,0,,,,,,,,,,
49237,photog,1,1,0,0,,,,,,,,,,
49238,subed,1,1,0,0,,,,,,,,,,
49239,hobenerros,1,1,0,0,,,,,,,,,,
49240,geezus,1,1,0,0,,,,,,,,,,
49241,batchlorette,1,1,0,0,,,,,,,,,,
49242,grainie,1,1,0,0,,,,,,,,,,
49243,candel,1,1,0,0,,,,,,,,,,
49244,anorther,1,1,0,0,,,,,,,,,,
49245,overshare,1,1,0,0,,,,,,,,,,
49246,cooth,1,1,0,0,,,,,,,,,,
49247,beotch,1,1,0,0,,,,,,,,,,
49248,hideousness,1,1,0,0,,,,,,,,,,
49249,hooplaa,1,1,0,0,,,,,,,,,,
49250,teynical,1,1,0,0,,,,,,,,,,
49251,yougurtini,1,1,0,0,,,,,,,,,,
49252,whirle,1,1,0,0,,,,,,,,,,
49253,wacko,1,1,0,0,,,,,,,,,,
49254,halareeos,1,1,0,0,,,,,,,,,,
49255,ashtry,1,1,0,0,,,,,,,,,,
49256,sloppyslushywatered,1,1,0,0,,,,,,,,,,
49257,agitating,1,1,0,0,,,,,,,,,,
49258,cheif,1,1,0,0,,,,,,,,,,
49259,assholeness,1,1,0,0,,,,,,,,,,
49260,chocola,1,1,0,0,,,,,,,,,,
49261,assuaged,1,1,0,0,,,,,,,,,,
49262,accoutrementscom,1,1,0,0,,,,,,,,,,
49263,tapiocalooking,1,1,0,0,,,,,,,,,,
49264,mushfest,1,1,0,0,,,,,,,,,,
49265,cornsyrup,1,1,0,0,,,,,,,,,,
49266,drivethu,1,1,0,0,,,,,,,,,,
49267,wonderwoman,1,1,0,0,,,,,,,,,,
49268,encircling,1,1,0,0,,,,,,,,,,
49269,megagiant,1,1,0,0,,,,,,,,,,
49270,williamsonoma,1,1,0,0,,,,,,,,,,
49271,pileups,1,1,0,0,,,,,,,,,,
49272,longhand,1,1,0,0,,,,,,,,,,
49273,innerhippie,1,1,0,0,,,,,,,,,,
49274,towndead,1,1,0,0,,,,,,,,,,
49275,wullwurst,1,1,0,0,,,,,,,,,,
49276,leathertough,1,1,0,0,,,,,,,,,,
49277,fauxbrick,1,1,0,0,,,,,,,,,,
49278,sugaryness,1,1,0,0,,,,,,,,,,
49279,orderperson,1,1,0,0,,,,,,,,,,
49280,orderpayeat,1,1,0,0,,,,,,,,,,
49281,nicelycrafted,1,1,0,0,,,,,,,,,,
49282,nonflour,1,1,0,0,,,,,,,,,,
49283,popiel,1,1,0,0,,,,,,,,,,
49284,fastball,1,1,0,0,,,,,,,,,,
49285,multistory,1,1,0,0,,,,,,,,,,
49286,iro,1,1,0,0,,,,,,,,,,
49287,thowball,1,1,0,0,,,,,,,,,,
49288,lunchappropriate,1,1,0,0,,,,,,,,,,
49289,browner,1,1,0,0,,,,,,,,,,
49290,gad,1,1,0,0,,,,,,,,,,
49291,millimeter,1,1,0,0,,,,,,,,,,
49292,sovietcarsized,1,1,0,0,,,,,,,,,,
49293,southwesternstyle,1,1,0,0,,,,,,,,,,
49294,delegated,1,1,0,0,,,,,,,,,,
49295,risottolike,1,1,0,0,,,,,,,,,,
49296,thenyearold,1,1,0,0,,,,,,,,,,
49297,drycleaning,1,1,0,0,,,,,,,,,,
49298,repressing,1,1,0,0,,,,,,,,,,
49299,coloradan,1,1,0,0,,,,,,,,,,
49300,tromping,1,1,0,0,,,,,,,,,,
49301,stonecold,1,1,0,0,,,,,,,,,,
49302,adheres,1,1,0,0,,,,,,,,,,
49303,soggyish,1,1,0,0,,,,,,,,,,
49304,scaryskinny,1,1,0,0,,,,,,,,,,
49305,scallopene,1,1,0,0,,,,,,,,,,
49306,snitty,1,1,0,0,,,,,,,,,,
49307,loiterers,1,1,0,0,,,,,,,,,,
49308,smashbox,1,1,0,0,,,,,,,,,,
49309,bidets,1,1,0,0,,,,,,,,,,
49310,houstin,1,1,0,0,,,,,,,,,,
49311,gashes,1,1,0,0,,,,,,,,,,
49312,shriek,1,1,0,0,,,,,,,,,,
49313,bumpers,1,1,0,0,,,,,,,,,,
49314,businessey,1,1,0,0,,,,,,,,,,
49315,juuuust,1,1,0,0,,,,,,,,,,
49316,ridgearea,1,1,0,0,,,,,,,,,,
49317,aweseom,1,1,0,0,,,,,,,,,,
49318,soonish,1,1,0,0,,,,,,,,,,
49319,predesigned,1,1,0,0,,,,,,,,,,
49320,goofup,1,1,0,0,,,,,,,,,,
49321,questioner,1,1,0,0,,,,,,,,,,
49322,vilified,1,1,0,0,,,,,,,,,,
49323,fromaz,1,1,0,0,,,,,,,,,,
49324,uppertier,1,1,0,0,,,,,,,,,,
49325,severalsecond,1,1,0,0,,,,,,,,,,
49326,themerestaurant,1,1,0,0,,,,,,,,,,
49327,whitetrash,1,1,0,0,,,,,,,,,,
49328,oxidizing,1,1,0,0,,,,,,,,,,
49329,racnhero,1,1,0,0,,,,,,,,,,
49330,borefest,1,1,0,0,,,,,,,,,,
49331,strengthoh,1,1,0,0,,,,,,,,,,
49332,babagounish,1,1,0,0,,,,,,,,,,
49333,blaaa,1,1,0,0,,,,,,,,,,
49334,watress,1,1,0,0,,,,,,,,,,
49335,douchebagville,1,1,0,0,,,,,,,,,,
49336,thal,1,1,0,0,,,,,,,,,,
49337,imacs,1,1,0,0,,,,,,,,,,
49338,palmolive,1,1,0,0,,,,,,,,,,
49339,shiskabobs,1,1,0,0,,,,,,,,,,
49340,wisked,1,1,0,0,,,,,,,,,,
49341,epxecting,1,1,0,0,,,,,,,,,,
49342,excactly,1,1,0,0,,,,,,,,,,
49343,rustle,1,1,0,0,,,,,,,,,,
49344,daugher,1,1,0,0,,,,,,,,,,
49345,iowans,1,1,0,0,,,,,,,,,,
49346,bioengineered,1,1,0,0,,,,,,,,,,
49347,bunco,1,1,0,0,,,,,,,,,,
49348,looooonnnnng,1,1,0,0,,,,,,,,,,
49349,chs,1,1,0,0,,,,,,,,,,
49350,antiquing,1,1,0,0,,,,,,,,,,
49351,upig,1,1,0,0,,,,,,,,,,
49352,colts,1,1,0,0,,,,,,,,,,
49353,galaktoboutiko,1,1,0,0,,,,,,,,,,
49354,spattering,1,1,0,0,,,,,,,,,,
49355,waaaaaayyy,1,1,0,0,,,,,,,,,,
49356,overthere,1,1,0,0,,,,,,,,,,
49357,sangira,1,1,0,0,,,,,,,,,,
49358,joiner,1,1,0,0,,,,,,,,,,
49359,demagnetized,1,1,0,0,,,,,,,,,,
49360,confesses,1,1,0,0,,,,,,,,,,
49361,transgression,1,1,0,0,,,,,,,,,,
49362,magoo,1,1,0,0,,,,,,,,,,
49363,flashiness,1,1,0,0,,,,,,,,,,
49364,mahattan,1,1,0,0,,,,,,,,,,
49365,sakebombin,1,1,0,0,,,,,,,,,,
49366,potatonest,1,1,0,0,,,,,,,,,,
49367,libido,1,1,0,0,,,,,,,,,,
49368,dozu,1,1,0,0,,,,,,,,,,
49369,hedges,1,1,0,0,,,,,,,,,,
49370,doorframe,1,1,0,0,,,,,,,,,,
49371,mucus,1,1,0,0,,,,,,,,,,
49372,afficiando,1,1,0,0,,,,,,,,,,
49373,grumbly,1,1,0,0,,,,,,,,,,
49374,sping,1,1,0,0,,,,,,,,,,
49375,themmy,1,1,0,0,,,,,,,,,,
49376,pedaso,1,1,0,0,,,,,,,,,,
49377,flanlike,1,1,0,0,,,,,,,,,,
49378,notsolarge,1,1,0,0,,,,,,,,,,
49379,midth,1,1,0,0,,,,,,,,,,
49380,nottoospectacular,1,1,0,0,,,,,,,,,,
49381,homogenous,1,1,0,0,,,,,,,,,,
49382,unpleasurable,1,1,0,0,,,,,,,,,,
49383,artchichoke,1,1,0,0,,,,,,,,,,
49384,eccletic,1,1,0,0,,,,,,,,,,
49385,chirp,1,1,0,0,,,,,,,,,,
49386,arrivees,1,1,0,0,,,,,,,,,,
49387,nextly,1,1,0,0,,,,,,,,,,
49388,hoofing,1,1,0,0,,,,,,,,,,
49389,sportsy,1,1,0,0,,,,,,,,,,
49390,testerone,1,1,0,0,,,,,,,,,,
49391,presports,1,1,0,0,,,,,,,,,,
49392,anthems,1,1,0,0,,,,,,,,,,
49393,explicitives,1,1,0,0,,,,,,,,,,
49394,egging,1,1,0,0,,,,,,,,,,
49395,predinnerclub,1,1,0,0,,,,,,,,,,
49396,huffily,1,1,0,0,,,,,,,,,,
49397,ites,1,1,0,0,,,,,,,,,,
49398,lasse,1,1,0,0,,,,,,,,,,
49399,startofffriendly,1,1,0,0,,,,,,,,,,
49400,turntobeastwhentoldno,1,1,0,0,,,,,,,,,,
49401,workerbee,1,1,0,0,,,,,,,,,,
49402,deciphered,1,1,0,0,,,,,,,,,,
49403,ortho,1,1,0,0,,,,,,,,,,
49404,manneristic,1,1,0,0,,,,,,,,,,
49405,dateage,1,1,0,0,,,,,,,,,,
49406,ouched,1,1,0,0,,,,,,,,,,
49407,confirmations,1,1,0,0,,,,,,,,,,
49408,amx,1,1,0,0,,,,,,,,,,
49409,overproducted,1,1,0,0,,,,,,,,,,
49410,lowbag,1,1,0,0,,,,,,,,,,
49411,ooompah,1,1,0,0,,,,,,,,,,
49412,calphelon,1,1,0,0,,,,,,,,,,
49413,retainer,1,1,0,0,,,,,,,,,,
49414,glasswalled,1,1,0,0,,,,,,,,,,
49415,teaparty,1,1,0,0,,,,,,,,,,
49416,crispychewy,1,1,0,0,,,,,,,,,,
49417,thumbnailsized,1,1,0,0,,,,,,,,,,
49418,charcoalburnt,1,1,0,0,,,,,,,,,,
49419,sweetchile,1,1,0,0,,,,,,,,,,
49420,chipotleranch,1,1,0,0,,,,,,,,,,
49421,cinnamonflavored,1,1,0,0,,,,,,,,,,
49422,prefabrication,1,1,0,0,,,,,,,,,,
49423,beachcantina,1,1,0,0,,,,,,,,,,
49424,oxymorons,1,1,0,0,,,,,,,,,,
49425,underscores,1,1,0,0,,,,,,,,,,
49426,hellskitchen,1,1,0,0,,,,,,,,,,
49427,metaphysically,1,1,0,0,,,,,,,,,,
49428,tooled,1,1,0,0,,,,,,,,,,
49429,collonade,1,1,0,0,,,,,,,,,,
49430,opportunites,1,1,0,0,,,,,,,,,,
49431,quicklyin,1,1,0,0,,,,,,,,,,
49432,redchile,1,1,0,0,,,,,,,,,,
49433,ordererd,1,1,0,0,,,,,,,,,,
49434,multipurposing,1,1,0,0,,,,,,,,,,
49435,nex,1,1,0,0,,,,,,,,,,
49436,overcompensating,1,1,0,0,,,,,,,,,,
49437,radioshack,1,1,0,0,,,,,,,,,,
49438,earphone,1,1,0,0,,,,,,,,,,
49439,dividerplate,1,1,0,0,,,,,,,,,,
49440,portobellomushroom,1,1,0,0,,,,,,,,,,
49441,nosher,1,1,0,0,,,,,,,,,,
49442,twofaced,1,1,0,0,,,,,,,,,,
49443,passageway,1,1,0,0,,,,,,,,,,
49444,nodor,1,1,0,0,,,,,,,,,,
49445,polestar,1,1,0,0,,,,,,,,,,
49446,disassembly,1,1,0,0,,,,,,,,,,
49447,potatotasting,1,1,0,0,,,,,,,,,,
49448,incosiderate,1,1,0,0,,,,,,,,,,
49449,ultracool,1,1,0,0,,,,,,,,,,
49450,drilliing,1,1,0,0,,,,,,,,,,
49451,threehour,1,1,0,0,,,,,,,,,,
49452,glazeddonut,1,1,0,0,,,,,,,,,,
49453,honeyham,1,1,0,0,,,,,,,,,,
49454,pastdue,1,1,0,0,,,,,,,,,,
49455,lilliput,1,1,0,0,,,,,,,,,,
49456,housedressing,1,1,0,0,,,,,,,,,,
49457,pisa,1,1,0,0,,,,,,,,,,
49458,dismantling,1,1,0,0,,,,,,,,,,
49459,barbecueish,1,1,0,0,,,,,,,,,,
49460,tortillamaking,1,1,0,0,,,,,,,,,,
49461,chilebeef,1,1,0,0,,,,,,,,,,
49462,milagra,1,1,0,0,,,,,,,,,,
49463,candysweet,1,1,0,0,,,,,,,,,,
49464,studentdriver,1,1,0,0,,,,,,,,,,
49465,diningroom,1,1,0,0,,,,,,,,,,
49466,carbonatedsugar,1,1,0,0,,,,,,,,,,
49467,largeformat,1,1,0,0,,,,,,,,,,
49468,undersauced,1,1,0,0,,,,,,,,,,
49469,shrimptail,1,1,0,0,,,,,,,,,,
49470,outfreaking,1,1,0,0,,,,,,,,,,
49471,sappporo,1,1,0,0,,,,,,,,,,
49472,minifondue,1,1,0,0,,,,,,,,,,
49473,fourstars,1,1,0,0,,,,,,,,,,
49474,eeeeeeuuuuwwww,1,1,0,0,,,,,,,,,,
49475,agains,1,1,0,0,,,,,,,,,,
49476,loudtalking,1,1,0,0,,,,,,,,,,
49477,puncturing,1,1,0,0,,,,,,,,,,
49478,tendollar,1,1,0,0,,,,,,,,,,
49479,giantcubed,1,1,0,0,,,,,,,,,,
49480,greenishlooking,1,1,0,0,,,,,,,,,,
49481,spicyhot,1,1,0,0,,,,,,,,,,
49482,otf,1,1,0,0,,,,,,,,,,
49483,acetone,1,1,0,0,,,,,,,,,,
49484,caresse,1,1,0,0,,,,,,,,,,
49485,carelessness,1,1,0,0,,,,,,,,,,
49486,hummmmmmm,1,1,0,0,,,,,,,,,,
49487,preaa,1,1,0,0,,,,,,,,,,
49488,passabel,1,1,0,0,,,,,,,,,,
49489,boxlike,1,1,0,0,,,,,,,,,,
49490,peopl,1,1,0,0,,,,,,,,,,
49491,scottsdalespend,1,1,0,0,,,,,,,,,,
49492,tiy,1,1,0,0,,,,,,,,,,
49493,funnytasting,1,1,0,0,,,,,,,,,,
49494,muchdesired,1,1,0,0,,,,,,,,,,
49495,badddd,1,1,0,0,,,,,,,,,,
49496,unlighted,1,1,0,0,,,,,,,,,,
49497,bratworst,1,1,0,0,,,,,,,,,,
49498,junkedup,1,1,0,0,,,,,,,,,,
49499,bahooka,1,1,0,0,,,,,,,,,,
49500,breadboard,1,1,0,0,,,,,,,,,,
49501,rosemead,1,1,0,0,,,,,,,,,,
49502,onevisit,1,1,0,0,,,,,,,,,,
49503,sliping,1,1,0,0,,,,,,,,,,
49504,chickenburger,1,1,0,0,,,,,,,,,,
49505,khree,1,1,0,0,,,,,,,,,,
49506,cuesta,1,1,0,0,,,,,,,,,,
49507,abajo,1,1,0,0,,,,,,,,,,
49508,wwwtradicionesrestaurantcom,1,1,0,0,,,,,,,,,,
49509,doubleclick,1,1,0,0,,,,,,,,,,
49510,menupdf,1,1,0,0,,,,,,,,,,
49511,apffels,1,1,0,0,,,,,,,,,,
49512,notverygood,1,1,0,0,,,,,,,,,,
49513,tapering,1,1,0,0,,,,,,,,,,
49514,tzatziti,1,1,0,0,,,,,,,,,,
49515,glary,1,1,0,0,,,,,,,,,,
49516,igloo,1,1,0,0,,,,,,,,,,
49517,kaput,1,1,0,0,,,,,,,,,,
49518,cleanlooking,1,1,0,0,,,,,,,,,,
49519,birria,1,1,0,0,,,,,,,,,,
49520,locas,1,1,0,0,,,,,,,,,,
49521,cheesetopped,1,1,0,0,,,,,,,,,,
49522,toohottotouch,1,1,0,0,,,,,,,,,,
49523,notasgood,1,1,0,0,,,,,,,,,,
49524,ananda,1,1,0,0,,,,,,,,,,
49525,bhavan,1,1,0,0,,,,,,,,,,
49526,masada,1,1,0,0,,,,,,,,,,
49527,melmac,1,1,0,0,,,,,,,,,,
49528,dall,1,1,0,0,,,,,,,,,,
49529,rightwing,1,1,0,0,,,,,,,,,,
49530,semiautomatic,1,1,0,0,,,,,,,,,,
49531,extracost,1,1,0,0,,,,,,,,,,
49532,gerardo,1,1,0,0,,,,,,,,,,
49533,estrellas,1,1,0,0,,,,,,,,,,
49534,openbeam,1,1,0,0,,,,,,,,,,
49535,customes,1,1,0,0,,,,,,,,,,
49536,pretossed,1,1,0,0,,,,,,,,,,
49537,globes,1,1,0,0,,,,,,,,,,
49538,gunky,1,1,0,0,,,,,,,,,,
49539,clocktower,1,1,0,0,,,,,,,,,,
49540,conversationconducive,1,1,0,0,,,,,,,,,,
49541,curteous,1,1,0,0,,,,,,,,,,
49542,agoraphobic,1,1,0,0,,,,,,,,,,
49543,scottsdaliest,1,1,0,0,,,,,,,,,,
49544,scottsdaled,1,1,0,0,,,,,,,,,,
49545,exlusivity,1,1,0,0,,,,,,,,,,
49546,teeeheeeee,1,1,0,0,,,,,,,,,,
49547,mehworthy,1,1,0,0,,,,,,,,,,
49548,vaginalthemed,1,1,0,0,,,,,,,,,,
49549,blandido,1,1,0,0,,,,,,,,,,
49550,stationthemed,1,1,0,0,,,,,,,,,,
49551,toooooo,1,1,0,0,,,,,,,,,,
49552,everynight,1,1,0,0,,,,,,,,,,
49553,shareholders,1,1,0,0,,,,,,,,,,
49554,alpenhorn,1,1,0,0,,,,,,,,,,
49555,bbqstyle,1,1,0,0,,,,,,,,,,
49556,bluethemed,1,1,0,0,,,,,,,,,,
49557,interpreting,1,1,0,0,,,,,,,,,,
49558,mrsa,1,1,0,0,,,,,,,,,,
49559,xerox,1,1,0,0,,,,,,,,,,
49560,somali,1,1,0,0,,,,,,,,,,
49561,lula,1,1,0,0,,,,,,,,,,
49562,portos,1,1,0,0,,,,,,,,,,
49563,buuuuuut,1,1,0,0,,,,,,,,,,
49564,wyders,1,1,0,0,,,,,,,,,,
49565,ohai,1,1,0,0,,,,,,,,,,
49566,kthxbai,1,1,0,0,,,,,,,,,,
49567,vegy,1,1,0,0,,,,,,,,,,
49568,megacrunch,1,1,0,0,,,,,,,,,,
49569,wearable,1,1,0,0,,,,,,,,,,
49570,longcraved,1,1,0,0,,,,,,,,,,
49571,halfsalvadorean,1,1,0,0,,,,,,,,,,
49572,petroglyphs,1,1,0,0,,,,,,,,,,
49573,slitthered,1,1,0,0,,,,,,,,,,
49574,tabby,1,1,0,0,,,,,,,,,,
49575,cousininlaw,1,1,0,0,,,,,,,,,,
49576,marathoners,1,1,0,0,,,,,,,,,,
49577,froathy,1,1,0,0,,,,,,,,,,
49578,rifleman,1,1,0,0,,,,,,,,,,
49579,gunfight,1,1,0,0,,,,,,,,,,
49580,yeahh,1,1,0,0,,,,,,,,,,
49581,stifles,1,1,0,0,,,,,,,,,,
49582,matteroffactly,1,1,0,0,,,,,,,,,,
49583,eyvonne,1,1,0,0,,,,,,,,,,
49584,waddell,1,1,0,0,,,,,,,,,,
49585,wwz,1,1,0,0,,,,,,,,,,
49586,creol,1,1,0,0,,,,,,,,,,
49587,stuggled,1,1,0,0,,,,,,,,,,
49588,restruant,1,1,0,0,,,,,,,,,,
49589,jostle,1,1,0,0,,,,,,,,,,
49590,corened,1,1,0,0,,,,,,,,,,
49591,mediumrate,1,1,0,0,,,,,,,,,,
49592,woudl,1,1,0,0,,,,,,,,,,
49593,pestocream,1,1,0,0,,,,,,,,,,
49594,clusterphuk,1,1,0,0,,,,,,,,,,
49595,nanas,1,1,0,0,,,,,,,,,,
49596,trainings,1,1,0,0,,,,,,,,,,
49597,honeyorange,1,1,0,0,,,,,,,,,,
49598,accompannying,1,1,0,0,,,,,,,,,,
49599,europub,1,1,0,0,,,,,,,,,,
49600,endeavored,1,1,0,0,,,,,,,,,,
49601,brandade,1,1,0,0,,,,,,,,,,
49602,ahahah,1,1,0,0,,,,,,,,,,
49603,beepers,1,1,0,0,,,,,,,,,,
49604,wcoast,1,1,0,0,,,,,,,,,,
49605,heo,1,1,0,0,,,,,,,,,,
49606,fresg,1,1,0,0,,,,,,,,,,
49607,beff,1,1,0,0,,,,,,,,,,
49608,nosogreat,1,1,0,0,,,,,,,,,,
49609,loooonnngg,1,1,0,0,,,,,,,,,,
49610,vowel,1,1,0,0,,,,,,,,,,
49611,hahhaha,1,1,0,0,,,,,,,,,,
49612,vibey,1,1,0,0,,,,,,,,,,
49613,cupping,1,1,0,0,,,,,,,,,,
49614,restaurantchafingdishsize,1,1,0,0,,,,,,,,,,
49615,justbetterthantwinkies,1,1,0,0,,,,,,,,,,
49616,coneys,1,1,0,0,,,,,,,,,,
49617,thickner,1,1,0,0,,,,,,,,,,
49618,baad,1,1,0,0,,,,,,,,,,
49619,biggunned,1,1,0,0,,,,,,,,,,
49620,blacktshirted,1,1,0,0,,,,,,,,,,
49621,satsun,1,1,0,0,,,,,,,,,,
49622,validations,1,1,0,0,,,,,,,,,,
49623,adpushed,1,1,0,0,,,,,,,,,,
49624,notsosubtle,1,1,0,0,,,,,,,,,,
49625,bluetooth,1,1,0,0,,,,,,,,,,
49626,touchscreenenabled,1,1,0,0,,,,,,,,,,
49627,aplusforeffort,1,1,0,0,,,,,,,,,,
49628,manufacturers,1,1,0,0,,,,,,,,,,
49629,googlecontrolled,1,1,0,0,,,,,,,,,,
49630,choicepointprofiled,1,1,0,0,,,,,,,,,,
49631,hajjlike,1,1,0,0,,,,,,,,,,
49632,floorbuilding,1,1,0,0,,,,,,,,,,
49633,templestores,1,1,0,0,,,,,,,,,,
49634,shibuya,1,1,0,0,,,,,,,,,,
49635,fasttalking,1,1,0,0,,,,,,,,,,
49636,adbroadcast,1,1,0,0,,,,,,,,,,
49637,yellers,1,1,0,0,,,,,,,,,,
49638,megaphones,1,1,0,0,,,,,,,,,,
49639,strobes,1,1,0,0,,,,,,,,,,
49640,cmajor,1,1,0,0,,,,,,,,,,
49641,dingding,1,1,0,0,,,,,,,,,,
49642,swipeandsigning,1,1,0,0,,,,,,,,,,
49643,streetsmarts,1,1,0,0,,,,,,,,,,
49644,gloopygloop,1,1,0,0,,,,,,,,,,
49645,inserttwosyllableshere,1,1,0,0,,,,,,,,,,
49646,bakebroil,1,1,0,0,,,,,,,,,,
49647,rebake,1,1,0,0,,,,,,,,,,
49648,burnedblack,1,1,0,0,,,,,,,,,,
49649,reidel,1,1,0,0,,,,,,,,,,
49650,overhard,1,1,0,0,,,,,,,,,,
49651,likeadressing,1,1,0,0,,,,,,,,,,
49652,wwhhaatt,1,1,0,0,,,,,,,,,,
49653,costcostyle,1,1,0,0,,,,,,,,,,
49654,pelegrino,1,1,0,0,,,,,,,,,,
49655,darkslackened,1,1,0,0,,,,,,,,,,
49656,dishrags,1,1,0,0,,,,,,,,,,
49657,waistcoats,1,1,0,0,,,,,,,,,,
49658,wrightstyle,1,1,0,0,,,,,,,,,,
49659,rothschild,1,1,0,0,,,,,,,,,,
49660,retailing,1,1,0,0,,,,,,,,,,
49661,selfbusing,1,1,0,0,,,,,,,,,,
49662,halffilled,1,1,0,0,,,,,,,,,,
49663,nthdegree,1,1,0,0,,,,,,,,,,
49664,dullys,1,1,0,0,,,,,,,,,,
49665,mcbeal,1,1,0,0,,,,,,,,,,
49666,firmcrust,1,1,0,0,,,,,,,,,,
49667,gorgonzolatopped,1,1,0,0,,,,,,,,,,
49668,northscottsdale,1,1,0,0,,,,,,,,,,
49669,kitchenstyle,1,1,0,0,,,,,,,,,,
49670,marasche,1,1,0,0,,,,,,,,,,
49671,sixplay,1,1,0,0,,,,,,,,,,
49672,scripts,1,1,0,0,,,,,,,,,,
49673,woobles,1,1,0,0,,,,,,,,,,
49674,laarrlls,1,1,0,0,,,,,,,,,,
49675,distortedly,1,1,0,0,,,,,,,,,,
49676,playwithyourfoodisok,1,1,0,0,,,,,,,,,,
49677,teppanstyle,1,1,0,0,,,,,,,,,,
49678,morgueslashbiologyproject,1,1,0,0,,,,,,,,,,
49679,teppanyakistyle,1,1,0,0,,,,,,,,,,
49680,steelgrill,1,1,0,0,,,,,,,,,,
49681,youaretheweakestlink,1,1,0,0,,,,,,,,,,
49682,collardearthy,1,1,0,0,,,,,,,,,,
49683,postagestamp,1,1,0,0,,,,,,,,,,
49684,rhythmicallyspaced,1,1,0,0,,,,,,,,,,
49685,pencilthick,1,1,0,0,,,,,,,,,,
49686,ruralsouthern,1,1,0,0,,,,,,,,,,
49687,woowoo,1,1,0,0,,,,,,,,,,
49688,washboardandspoon,1,1,0,0,,,,,,,,,,
49689,gta,1,1,0,0,,,,,,,,,,
49690,valetprofessionally,1,1,0,0,,,,,,,,,,
49691,contactlens,1,1,0,0,,,,,,,,,,
49692,excellentlycrafted,1,1,0,0,,,,,,,,,,
49693,slowlycooked,1,1,0,0,,,,,,,,,,
