id,word,total num,low num,mid num,hig num
44670,parkingwise,1,0,1,0
44671,stampede,3,0,2,1
44672,kidlet,1,0,1,0
44673,kidlike,2,0,1,1
44674,lowball,2,0,1,1
44675,pursestrings,1,0,1,0
44676,sacreligious,1,0,1,0
44677,dangle,4,0,3,1
44678,casper,2,0,2,0
44679,angstful,1,0,1,0
44680,gothic,5,0,3,2
44681,aphrodisiac,4,0,2,2
44682,intrinsic,1,0,1,0
44683,diveesque,3,0,3,0
44684,douch,2,0,2,0
44685,looselybasedtheme,1,0,1,0
44686,unwestern,1,0,1,0
44687,legwork,2,0,2,0
44688,overshoot,2,0,1,1
44689,lodgy,2,0,2,0
44690,cavemanlike,1,0,1,0
44691,nicelyrated,1,0,1,0
44692,scrolling,3,0,3,0
44693,weetot,1,0,1,0
44694,cakepop,1,0,1,0
44695,esophogus,2,0,1,1
44696,gifted,12,0,6,6
44697,grandtot,1,0,1,0
44698,cupboards,2,0,2,0
44699,tearful,1,0,1,0
44700,calpico,6,0,6,0
44701,digesting,4,0,1,3
44702,spicecraving,1,0,1,0
44703,sideshop,1,0,1,0
44704,creeeeeeeeeeeme,1,0,1,0
44705,fibers,5,0,3,2
44706,widelyloved,1,0,1,0
44707,borderlinedeafening,1,0,1,0
44708,cryptic,1,0,1,0
44709,oscars,3,0,1,2
44710,housemarinated,1,0,1,0
44711,bargoers,1,0,1,0
44712,threebean,1,0,1,0
44713,peritem,1,0,1,0
44714,benchmarking,1,0,1,0
44715,sodiuminduced,1,0,1,0
44716,breuggers,2,0,1,1
44717,biannual,1,0,1,0
44718,partyparty,1,0,1,0
44719,greenest,2,0,1,1
44720,incorporation,2,0,1,1
44721,apparat,1,0,1,0
44722,honeycured,3,0,2,1
44723,hummos,5,0,4,1
44724,limeaid,3,0,3,0
44725,salsicciaa,1,0,1,0
44726,harrissa,1,0,1,0
44727,curated,1,0,1,0
44728,fizzies,1,0,1,0
44729,smy,1,0,1,0
44730,jugnle,1,0,1,0
44731,tneder,1,0,1,0
44732,fruta,2,0,2,0
44733,whoohoo,3,0,3,0
44734,frache,5,0,3,2
44735,hoooyaa,1,0,1,0
44736,ducketts,1,0,1,0
44737,zine,2,0,2,0
44738,aguachile,2,0,1,1
44739,tomatill,1,0,1,0
44740,rezongue,1,0,1,0
44741,crustaceans,9,0,3,6
44742,laaaa,1,0,1,0
44743,mmmmmmmmhmmm,1,0,1,0
44744,expierinces,1,0,1,0
44745,boxtys,3,0,3,0
44746,lennnnnyyyy,1,0,1,0
44747,rosenberg,2,0,2,0
44748,kanpai,2,0,2,0
44749,woodmodernminimalrusticcharm,1,0,1,0
44750,clutz,1,0,1,0
44751,morongo,1,0,1,0
44752,patsies,1,0,1,0
44753,adobado,6,0,6,0
44754,garlc,1,0,1,0
44755,dobbins,13,0,4,9
44756,babba,2,0,1,1
44757,falfel,1,0,1,0
44758,schwermas,1,0,1,0
44759,hashish,1,0,1,0
44760,hookas,1,0,1,0
44761,blano,1,0,1,0
44762,modello,1,0,1,0
44763,prety,3,0,2,1
44764,consiting,1,0,1,0
44765,drumettes,11,0,8,3
44766,cerignola,3,0,2,1
44767,chimichura,1,0,1,0
44768,pickeled,5,0,2,3
44769,engraved,3,0,3,0
44770,grammaw,1,0,1,0
44771,autntico,2,0,1,1
44772,japaneseowned,1,0,1,0
44773,albanians,1,0,1,0
44774,hitoguchi,1,0,1,0
44775,mitsu,3,0,2,1
44776,tottemo,1,0,1,0
44777,oishii,2,0,1,1
44778,desu,2,0,1,1
44779,mackin,2,0,2,0
44780,kine,7,0,6,1
44781,buggahs,1,0,1,0
44782,writin,1,0,1,0
44783,anykine,1,0,1,0
44784,moa,1,0,1,0
44785,kailua,4,0,4,0
44786,pali,1,0,1,0
44787,marchers,1,0,1,0
44788,carjack,1,0,1,0
44789,madam,6,0,4,2
44790,pele,1,0,1,0
44791,limu,1,0,1,0
44792,baddest,1,0,1,0
44793,tittas,1,0,1,0
44794,callin,2,0,1,1
44795,bruddah,1,0,1,0
44796,pake,1,0,1,0
44797,blala,1,0,1,0
44798,shaka,2,0,1,1
44799,kikaida,1,0,1,0
44800,bumbai,1,0,1,0
44801,git,6,0,4,2
44802,quantum,1,0,1,0
44803,hengrenade,4,0,3,1
44804,jfr,1,0,1,0
44805,cfr,1,0,1,0
44806,pkfr,1,0,1,0
44807,plfr,1,0,1,0
44808,sextant,1,0,1,0
44809,telescope,2,0,1,1
44810,fuh,3,0,1,2
44811,dosage,1,0,1,0
44812,softcone,1,0,1,0
44813,!!????,1,0,1,0
44814,preserving,5,0,3,2
44815,agriculture,5,0,2,3
44816,cronology,1,0,1,0
44817,contributions,3,0,1,2
44818,bundtlets,1,0,1,0
44819,thincrusted,2,0,2,0
44820,allotta,1,0,1,0
44821,ligthing,1,0,1,0
44822,mayvbe,1,0,1,0
44823,inducive,2,0,2,0
44824,vocab,4,0,4,0
44825,knishes,6,0,4,2
44826,anytype,1,0,1,0
44827,haupia,3,0,3,0
44828,onolicious,1,0,1,0
44829,belushi,3,0,2,1
44830,experieince,1,0,1,0
44831,amplifies,1,0,1,0
44832,cardboardlike,1,0,1,0
44833,bushmill,1,0,1,0
44834,reflections,5,0,1,4
44835,torpedo,6,0,6,0
44836,juvenile,4,0,4,0
44837,workaholic,2,0,1,1
44838,communicates,3,0,1,2
44839,unwich,2,0,1,1
44840,reborn,3,0,2,1
44841,commiserate,4,0,3,1
44842,saiman,3,0,2,1
44843,laulau,6,0,5,1
44844,lomi,9,0,8,1
44845,manapua,7,0,6,1
44846,haoli,1,0,1,0
44847,clientelle,5,0,4,1
44848,tufted,3,0,2,1
44849,easterner,2,0,2,0
44850,shakey,3,0,3,0
44851,pulse,7,0,6,1
44852,editions,4,0,1,3
44853,alweays,1,0,1,0
44854,wahsun,13,0,11,2
44855,overprocessed,3,0,3,0
44856,prereadied,1,0,1,0
44857,cauliflowers,4,0,4,0
44858,shallot,21,0,10,11
44859,mastrantuono,1,0,1,0
44860,fireman,8,0,5,3
44861,cooperates,2,0,2,0
44862,mastrantuonos,1,0,1,0
44863,enchantingly,1,0,1,0
44864,vases,11,0,4,7
44865,yunta,2,0,2,0
44866,torronts,1,0,1,0
44867,cousino,1,0,1,0
44868,macul,1,0,1,0
44869,antiguas,1,0,1,0
44870,reservas,1,0,1,0
44871,benefiting,2,0,2,0
44872,paninni,2,0,1,1
44873,mulberry,3,0,2,1
44874,inconsistancy,1,0,1,0
44875,garagequonset,1,0,1,0
44876,bimbettes,1,0,1,0
44877,scottstitute,1,0,1,0
44878,fmps,1,0,1,0
44879,sadie,2,0,2,0
44880,mandelbroit,1,0,1,0
44881,oaxaquena,1,0,1,0
44882,oaxacanmexican,1,0,1,0
44883,keens,1,0,1,0
44884,discontinuing,1,0,1,0
44885,hotmeltycheesy,1,0,1,0
44886,incher,2,0,1,1
44887,ghz,1,0,1,0
44888,transmitting,1,0,1,0
44889,recreational,7,0,4,3
44890,proficient,3,0,2,1
44891,scrambleee,1,0,1,0
44892,harvarti,1,0,1,0
44893,loking,1,0,1,0
44894,pakway,1,0,1,0
44895,busiy,1,0,1,0
44896,tadda,1,0,1,0
44897,taphouse,1,0,1,0
44898,louisville,2,0,1,1
44899,serveatyourtableallyoucaneatpizzaspecial,1,0,1,0
44900,germaphoebes,1,0,1,0
44901,sandi,2,0,2,0
44902,renderings,2,0,1,1
44903,heaver,1,0,1,0
44904,carboroma,1,0,1,0
44905,factoid,2,0,2,0
44906,porktobun,1,0,1,0
44907,woodfueledbrickoven,1,0,1,0
44908,blistered,5,0,4,1
44909,repelling,1,0,1,0
44910,borschtbeet,1,0,1,0
44911,grimmest,1,0,1,0
44912,sauerkrautslaw,1,0,1,0
44913,blintzes,8,0,4,4
44914,kolaczki,1,0,1,0
44915,byow,3,0,1,2
44916,lookie,1,0,1,0
44917,loos,1,0,1,0
44918,corns,5,0,4,1
44919,decretion,1,0,1,0
44920,nipplessense,1,0,1,0
44921,lmfo,1,0,1,0
44922,beavis,3,0,3,0
44923,butthead,4,0,3,1
44924,nipple,6,0,2,4
44925,regained,3,0,3,0
44926,guzzledge,1,0,1,0
44927,phad,6,0,5,1
44928,mexicanasian,3,0,2,1
44929,seasonality,4,0,1,3
44930,lookeloo,1,0,1,0
44931,smashsauce,2,0,2,0
44932,literary,7,0,4,3
44933,blueness,2,0,1,1
44934,pastramigoodness,1,0,1,0
44935,unforeseen,2,0,2,0
44936,blda,2,0,2,0
44937,contadina,2,0,1,1
44938,raggiano,1,0,1,0
44939,biscotte,1,0,1,0
44940,tremor,2,0,1,1
44941,guessfor,1,0,1,0
44942,imitations,2,0,1,1
44943,suadero,1,0,1,0
44944,mediumsmall,1,0,1,0
44945,shrip,5,0,3,2
44946,omero,2,0,1,1
44947,withdrawal,6,0,3,3
44948,pambazo,2,0,2,0
44949,milanesa,14,0,11,3
44950,chastisted,1,0,1,0
44951,smartasses,2,0,2,0
44952,overfished,1,0,1,0
44953,ussy,1,0,1,0
44954,misconception,10,0,9,1
44955,julie,28,0,14,14
44956,kampachi,13,0,10,3
44957,rarest,3,0,2,1
44958,vineagrette,1,0,1,0
44959,nonchocolatedup,1,0,1,0
44960,lowcarbing,2,0,2,0
44961,mwahaha,1,0,1,0
44962,salade,6,0,5,1
44963,nioise,1,0,1,0
44964,oeufs,1,0,1,0
44965,maltaise,1,0,1,0
44966,rejoined,1,0,1,0
44967,resented,1,0,1,0
44968,elixer,2,0,1,1
44969,cocktailthat,1,0,1,0
44970,vfwlike,1,0,1,0
44971,swiping,7,0,5,2
44972,blowouts,3,0,2,1
44973,bartab,2,0,1,1
44974,meyerlemon,1,0,1,0
44975,succotash,4,0,2,2
44976,delmonico,14,0,4,10
44977,encrypted,1,0,1,0
44978,javelina,6,0,3,3
44979,jundred,1,0,1,0
44980,bufala,10,0,3,7
44981,difara,3,0,1,2
44982,nonrepetitive,1,0,1,0
44983,nonstudying,1,0,1,0
44984,ims,1,0,1,0
44985,competiting,1,0,1,0
44986,trampolines,1,0,1,0
44987,shopaholics,7,0,5,2
44988,ensamble,1,0,1,0
44989,demos,11,0,5,6
44990,busco,1,0,1,0
44991,cruller,2,0,2,0
44992,jomax,1,0,1,0
44993,accordian,4,0,3,1
44994,nystrip,1,0,1,0
44995,mnt,2,0,2,0
44996,racer,3,0,2,1
44997,recalibrating,1,0,1,0
44998,azcanal,1,0,1,0
44999,blockade,2,0,2,0
45000,policeman,1,0,1,0
45001,hippocritical,1,0,1,0
45002,ebrake,1,0,1,0
45003,rhodesian,1,0,1,0
45004,ridgeback,3,0,3,0
45005,terri,6,0,4,2
45006,ellisor,1,0,1,0
45007,outbuildings,1,0,1,0
45008,blindingly,2,0,1,1
45009,ochre,1,0,1,0
45010,attractove,1,0,1,0
45011,southoftheborder,2,0,2,0
45012,venezuela,4,0,2,2
45013,uruguay,2,0,1,1
45014,moderated,1,0,1,0
45015,ernest,3,0,1,2
45016,amarillo,8,0,5,3
45017,sconelike,1,0,1,0
45018,biscuity,1,0,1,0
45019,beckettstablecom,1,0,1,0
45020,tilting,2,0,2,0
45021,americasouthwest,1,0,1,0
45022,hityouovertheheadwithachilipepper,1,0,1,0
45023,smellyold,1,0,1,0
45024,carrotvanilla,1,0,1,0
45025,desiccated,1,0,1,0
45026,prescooped,1,0,1,0
45027,unintimidating,1,0,1,0
45028,nontrendy,1,0,1,0
45029,pricesi,1,0,1,0
45030,overturn,1,0,1,0
45031,foothills,5,0,4,1
45032,tingled,1,0,1,0
45033,crossdressed,1,0,1,0
45034,spines,1,0,1,0
45035,forbearance,1,0,1,0
45036,gilt,1,0,1,0
45037,commissioned,4,0,3,1
45038,servingsize,2,0,1,1
45039,weiner,8,0,4,4
45040,teapot,7,0,2,5
45041,caky,2,0,2,0
45042,pigout,5,0,5,0
45043,awakened,3,0,3,0
45044,revery,1,0,1,0
45045,babaganooj,3,0,1,2
45046,juliette,1,0,1,0
45047,abovementioned,1,0,1,0
45048,julliette,1,0,1,0
45049,shishkebab,1,0,1,0
45050,oxtails,11,0,7,4
45051,falloffthebone,10,0,6,4
45052,faintofmouth,1,0,1,0
45053,mitigate,4,0,1,3
45054,carblovers,1,0,1,0
45055,leaden,2,0,2,0
45056,freshpressed,1,0,1,0
45057,spigots,2,0,2,0
45058,messily,2,0,2,0
45059,buttondowns,1,0,1,0
45060,sportcoats,1,0,1,0
45061,fanciness,3,0,2,1
45062,composting,1,0,1,0
45063,ecoconscious,3,0,2,1
45064,installments,3,0,3,0
45065,withheld,4,0,3,1
45066,knickknack,3,0,1,2
45067,withholding,1,0,1,0
45068,whimsicalness,1,0,1,0
45069,erasers,3,0,2,1
45070,amazingsmelling,1,0,1,0
45071,modcloth,1,0,1,0
45072,doublead,1,0,1,0
45073,politeness,4,0,2,2
45074,slideshow,2,0,1,1
45075,guacamoles,5,0,2,3
45076,selfwash,5,0,4,1
45077,scaredycat,1,0,1,0
45078,blowdryer,1,0,1,0
45079,circularshaped,1,0,1,0
45080,elot,1,0,1,0
45081,kiteup,1,0,1,0
45082,brightkite,1,0,1,0
45083,moonwalking,1,0,1,0
45084,eggcelent,1,0,1,0
45085,coowned,2,0,1,1
45086,bakedinstore,1,0,1,0
45087,marmulstein,1,0,1,0
45088,rotisserieroasted,1,0,1,0
45089,asiagocrusted,1,0,1,0
45090,indescribable,7,0,6,1
45091,aniston,3,0,1,2
45092,lazboy,1,0,1,0
45093,conner,1,0,1,0
45094,croll,1,0,1,0
45095,unger,3,0,2,1
45096,catwalk,3,0,3,0
45097,scrapbook,2,0,2,0
45098,robatayaki,4,0,1,3
45099,maltomeal,1,0,1,0
45100,hapa,1,0,1,0
45101,braddah,1,0,1,0
45102,iz,1,0,1,0
45103,kealii,1,0,1,0
45104,reichel,1,0,1,0
45105,sistah,2,0,2,0
45106,robi,2,0,1,1
45107,pilimehana,1,0,1,0
45108,fingerlicking,5,0,4,1
45109,mideastern,7,0,2,5
45110,bulgarian,4,0,3,1
45111,testimonial,2,0,1,1
45112,shwarema,1,0,1,0
45113,homos,3,0,3,0
45114,shwarama,2,0,2,0
45115,bucketful,1,0,1,0
45116,somalier,1,0,1,0
45117,organisation,1,0,1,0
45118,beheading,2,0,1,1
45119,headless,3,0,3,0
45120,sundries,4,0,3,1
45121,neoguri,1,0,1,0
45122,maggi,2,0,1,1
45123,indomi,1,0,1,0
45124,milo,1,0,1,0
45125,eclecticamerican,1,0,1,0
45126,samesex,1,0,1,0
45127,indiehipster,1,0,1,0
45128,straights,2,0,2,0
45129,torrential,1,0,1,0
45130,downpour,2,0,2,0
45131,lynch,5,0,3,2
45132,druggies,1,0,1,0
45133,colagen,1,0,1,0
45134,chicagolike,1,0,1,0
45135,mascara,2,0,1,1
45136,evo,33,0,14,19
45137,zeppolini,5,0,3,2
45138,towelette,1,0,1,0
45139,wussies,6,0,2,4
45140,drunkies,3,0,3,0
45141,squreze,1,0,1,0
45142,coccyx,1,0,1,0
45143,brail,2,0,2,0
45144,cornerthe,1,0,1,0
45145,strawberrybourbon,1,0,1,0
45146,julep,7,0,5,2
45147,jb,4,0,2,2
45148,stales,1,0,1,0
45149,whateves,2,0,2,0
45150,quads,3,0,1,2
45151,hamies,1,0,1,0
45152,staub,1,0,1,0
45153,chokes,3,0,2,1
45154,rusconi,13,0,5,8
45155,cheesteak,6,0,6,0
45156,bullies,1,0,1,0
45157,peppercorncrusted,3,0,2,1
45158,fountainesque,1,0,1,0
45159,nonpractical,1,0,1,0
45160,barth,2,0,2,0
45161,tnt,2,0,1,1
45162,cocopah,1,0,1,0
45163,givetake,1,0,1,0
45164,talenti,2,0,2,0
45165,greys,1,0,1,0
45166,sothwestern,1,0,1,0
45167,puppyesque,1,0,1,0
45168,traditonal,2,0,1,1
45169,frye,3,0,2,1
45170,lc,5,0,3,2
45171,voluptuous,3,0,1,2
45172,coloda,2,0,2,0
45173,tableesque,1,0,1,0
45174,subtracted,2,0,2,0
45175,bimini,1,0,1,0
45176,weathercom,1,0,1,0
45177,mondaysunday,1,0,1,0
45178,potobellini,2,0,2,0
45179,portobellini,1,0,1,0
45180,blackberryjasminegreen,1,0,1,0
45181,sunburn,5,0,4,1
45182,dishwhen,1,0,1,0
45183,thinblooded,1,0,1,0
45184,definitively,3,0,3,0
45185,gumballs,3,0,2,1
45186,justcausei,1,0,1,0
45187,likeyou,1,0,1,0
45188,regress,1,0,1,0
45189,giarrusso,1,0,1,0
45190,cornichon,2,0,1,1
45191,parmesanreggiano,2,0,2,0
45192,jidoir,1,0,1,0
45193,ssssoooo,1,0,1,0
45194,pssh,1,0,1,0
45195,confectioners,4,0,2,2
45196,baring,3,0,2,1
45197,spacial,1,0,1,0
45198,mckennas,1,0,1,0
45199,shinning,1,0,1,0
45200,patiopatiopatio,1,0,1,0
45201,dayum,6,0,4,2
45202,corraled,2,0,1,1
45203,madator,1,0,1,0
45204,shrilled,1,0,1,0
45205,wingless,5,0,3,2
45206,convos,2,0,2,0
45207,admirer,2,0,2,0
45208,douchbags,1,0,1,0
45209,amsmall,1,0,1,0
45210,overspicy,1,0,1,0
45211,affordale,1,0,1,0
45212,attentively,5,0,4,1
45213,paleo,8,0,7,1
45214,accentuated,5,0,3,2
45215,terryaki,3,0,2,1
45216,sligth,1,0,1,0
45217,assigns,2,0,2,0
45218,mny,1,0,1,0
45219,funneled,1,0,1,0
45220,colt,2,0,2,0
45221,deelicious,3,0,2,1
45222,lemondade,3,0,2,1
45223,nondivey,1,0,1,0
45224,smooothie,1,0,1,0
45225,toilettries,1,0,1,0
45226,ricottarich,1,0,1,0
45227,kowasaki,1,0,1,0
45228,adriana,3,0,3,0
45229,llipop,1,0,1,0
45230,bigawesomebrewpubsportsbar,1,0,1,0
45231,pescetarian,5,0,3,2
45232,swai,4,0,2,2
45233,pbnj,3,0,3,0
45234,unimposing,1,0,1,0
45235,checksplitting,1,0,1,0
45236,meeveryone,1,0,1,0
45237,outwith,1,0,1,0
45238,iodine,1,0,1,0
45239,unmolested,3,0,2,1
45240,nonshepherd,1,0,1,0
45241,deaden,1,0,1,0
45242,feckin,1,0,1,0
45243,crinkles,1,0,1,0
45244,trafficaccidentatsushicentral,1,0,1,0
45245,sapparos,1,0,1,0
45246,recognised,1,0,1,0
45247,ephemera,1,0,1,0
45248,yelpisn,1,0,1,0
45249,crazier,4,0,3,1
45250,clacking,1,0,1,0
45251,adherence,1,0,1,0
45252,damning,1,0,1,0
45253,analog,5,0,3,2
45254,bridies,1,0,1,0
45255,scrumpy,1,0,1,0
45256,suitability,1,0,1,0
45257,overused,2,0,1,1
45258,quiescence,4,0,3,1
45259,perilous,1,0,1,0
45260,presumptive,1,0,1,0
45261,preempting,2,0,2,0
45262,thingstheir,1,0,1,0
45263,foraged,3,0,3,0
45264,mineral,11,0,5,6
45265,roan,1,0,1,0
45266,tsatziki,14,0,7,7
45267,embossed,2,0,1,1
45268,carbunkle,1,0,1,0
45269,fecking,1,0,1,0
45270,sheperds,2,0,1,1
45271,mustart,1,0,1,0
45272,sheperd,3,0,1,2
45273,ambiencecountry,1,0,1,0
45274,epresso,2,0,2,0
45275,greekamerican,1,0,1,0
45276,momosas,1,0,1,0
45277,favaorite,1,0,1,0
45278,momba,1,0,1,0
45279,depp,5,0,4,1
45280,fortress,4,0,1,3
45281,orangespiced,1,0,1,0
45282,otherspiced,1,0,1,0
45283,fizzle,4,0,2,2
45284,rambow,1,0,1,0
45285,fogies,2,0,2,0
45286,morbid,4,0,3,1
45287,evaluations,2,0,2,0
45288,selfmedicate,1,0,1,0
45289,talkthread,1,0,1,0
45290,n!xau,1,0,1,0
45291,halfinch,1,0,1,0
45292,binki,1,0,1,0
45293,scratchoff,1,0,1,0
45294,mutilating,1,0,1,0
45295,waistdeep,1,0,1,0
45296,ambidextrous,1,0,1,0
45297,muniz,2,0,2,0
45298,malcolm,3,0,2,1
45299,vhs,13,0,6,7
45300,badassed,1,0,1,0
45301,snes,3,0,3,0
45302,firearms,8,0,6,2
45303,lunatics,5,0,4,1
45304,yellingatthemoon,1,0,1,0
45305,psilocybin,1,0,1,0
45306,conservativerepublican,1,0,1,0
45307,viscious,1,0,1,0
45308,boogerfingery,1,0,1,0
45309,adopting,2,0,1,1
45310,sonofabitch,1,0,1,0
45311,beaterclad,1,0,1,0
45312,hick,8,0,7,1
45313,snootiness,7,0,6,1
45314,boxset,1,0,1,0
45315,avantgardeionlywatchfellinifollowedupbyjodorowsky,1,0,1,0
45316,obsessions,1,0,1,0
45317,monologues,1,0,1,0
45318,oldold,1,0,1,0
45319,eraserhead,1,0,1,0
45320,ghostbusters,2,0,2,0
45321,marijuanathemed,1,0,1,0
45322,pamphlets,2,0,2,0
45323,buzzkill,1,0,1,0
45324,potthemed,1,0,1,0
45325,duhhhhhh,1,0,1,0
45326,chocolateflavored,1,0,1,0
45327,gajillion,2,0,2,0
45328,quadrillion,1,0,1,0
45329,ned,3,0,3,0
45330,flanders,1,0,1,0
45331,palin,7,0,4,3
45332,puzzlement,1,0,1,0
45333,tangerines,3,0,3,0
45334,vittoun,1,0,1,0
45335,bryant,6,0,5,1
45336,pedicures,7,0,4,3
45337,kohl,4,0,2,2
45338,catagory,4,0,3,1
45339,protion,1,0,1,0
45340,turky,1,0,1,0
45341,prompty,2,0,2,0
45342,reccomendations,2,0,1,1
45343,vinigers,1,0,1,0
45344,waffled,2,0,1,1
45345,tameles,3,0,3,0
45346,visiters,1,0,1,0
45347,hakins,1,0,1,0
45348,sunflowers,3,0,2,1
45349,defintly,1,0,1,0
45350,familes,2,0,2,0
45351,tirelessle,1,0,1,0
45352,hammed,1,0,1,0
45353,flavore,1,0,1,0
45354,mozeralla,2,0,2,0
45355,ibites,1,0,1,0
45356,canollis,2,0,1,1
45357,disappointned,1,0,1,0
45358,heif,1,0,1,0
45359,hief,1,0,1,0
45360,cardomon,1,0,1,0
45361,infinetly,2,0,2,0
45362,stardard,2,0,2,0
45363,causual,1,0,1,0
45364,pertaining,7,0,6,1
45365,wester,1,0,1,0
45366,satuday,3,0,3,0
45367,fulffiness,1,0,1,0
45368,branched,14,0,8,6
45369,nl,2,0,1,1
45370,pittsburg,1,0,1,0
45371,oakridge,1,0,1,0
45372,cosco,3,0,2,1
45373,pleanty,2,0,2,0
45374,micky,1,0,1,0
45375,feld,1,0,1,0
45376,excat,1,0,1,0
45377,caption,3,0,3,0
45378,sj,1,0,1,0
45379,enciladas,1,0,1,0
45380,thow,1,0,1,0
45381,microbrewies,1,0,1,0
45382,gordo,6,0,3,3
45383,guines,1,0,1,0
45384,hopshock,3,0,2,1
45385,hefewizen,4,0,3,1
45386,connesour,1,0,1,0
45387,wie,4,0,4,0
45388,saiddeelite,1,0,1,0
45389,pefect,1,0,1,0
45390,unserved,1,0,1,0
45391,aguadito,1,0,1,0
45392,tigre,6,0,4,2
45393,cerviche,9,0,3,6
45394,sewee,2,0,2,0
45395,myan,1,0,1,0
45396,kolbe,1,0,1,0
45397,dearheart,1,0,1,0
45398,treaties,2,0,2,0
45399,shistake,1,0,1,0
45400,reto,1,0,1,0
45401,pomagranite,4,0,3,1
45402,good!oh,1,0,1,0
45403,weird!oh,1,0,1,0
45404,anymorehahahaha,1,0,1,0
45405,aasda,1,0,1,0
45406,bbf,1,0,1,0
45407,gooooo,1,0,1,0
45408,mytrylol,1,0,1,0
45409,nyer,6,0,5,1
45410,benson,8,0,6,2
45411,caricatureshello,1,0,1,0
45412,hahahaahahah,1,0,1,0
45413,pweewwt,1,0,1,0
45414,smithtown,1,0,1,0
45415,dlol,1,0,1,0
45416,aea,1,0,1,0
45417,humored,4,0,4,0
45418,churos,1,0,1,0
45419,uso,1,0,1,0
45420,schrieners,3,0,3,0
45421,owhhhhhh,1,0,1,0
45422,drooping,1,0,1,0
45423,firstlol,1,0,1,0
45424,tiene,1,0,1,0
45425,buen,4,0,2,2
45426,onlol,1,0,1,0
45427,pinkspot,1,0,1,0
45428,tahitiian,1,0,1,0
45429,kuaui,1,0,1,0
45430,reviewsi,1,0,1,0
45431,vested,2,0,2,0
45432,panne,11,0,5,6
45433,jinxed,2,0,2,0
45434,pannes,1,0,1,0
45435,vk,1,0,1,0
45436,cakeyummy,1,0,1,0
45437,dilemmas,1,0,1,0
45438,saylol,1,0,1,0
45439,mouthwashy,1,0,1,0
45440,beautifulwe,1,0,1,0
45441,seasalt,3,0,1,2
45442,wrestlemania,2,0,1,1
45443,easleys,4,0,3,1
45444,wigs,7,0,3,4
45445,hamurgers,1,0,1,0
45446,docents,5,0,3,2
45447,supervised,2,0,1,1
45448,dinos,1,0,1,0
45449,pattithe,1,0,1,0
45450,saucessigh,1,0,1,0
45451,seasick,1,0,1,0
45452,reviewsteehee,1,0,1,0
45453,altthough,1,0,1,0
45454,tirumusu,2,0,2,0
45455,addictionoutstanding,1,0,1,0
45456,rightlol,1,0,1,0
45457,sevice,4,0,3,1
45458,personaility,1,0,1,0
45459,hypothesislol,1,0,1,0
45460,endeared,2,0,1,1
45461,brithday,2,0,1,1
45462,fochaccia,1,0,1,0
45463,freepass,1,0,1,0
45464,tirimuso,1,0,1,0
45465,cleanteeheee,1,0,1,0
45466,stryofoam,1,0,1,0
45467,hometeehee,1,0,1,0
45468,mgt,1,0,1,0
45469,plusyum,1,0,1,0
45470,servng,1,0,1,0
45471,sausgage,1,0,1,0
45472,delish!i,1,0,1,0
45473,shortcutter,1,0,1,0
45474,erick,2,0,2,0
45475,fridays?lol,1,0,1,0
45476,moviehmmmmm,1,0,1,0
45477,pmha,1,0,1,0
45478,barnorth,1,0,1,0
45479,bombbababombberos,1,0,1,0
45480,continent,7,0,4,3
45481,offenders,2,0,2,0
45482,beneficiary,1,0,1,0
45483,refinished,2,0,1,1
45484,tbd,4,0,1,3
45485,threehundredfifty,1,0,1,0
45486,sinus,5,0,4,1
45487,recounted,3,0,1,2
45488,administered,1,0,1,0
45489,kslx,1,0,1,0
45490,harmlesslooking,1,0,1,0
45491,groomer,6,0,5,1
45492,percentile,1,0,1,0
45493,bellying,4,0,3,1
45494,maibock,2,0,2,0
45495,oldy,1,0,1,0
45496,olsens,1,0,1,0
45497,benign,4,0,3,1
45498,redefines,3,0,2,1
45499,californiastyle,1,0,1,0
45500,weaves,1,0,1,0
45501,postchurch,3,0,3,0
45502,feelgood,4,0,3,1
45503,costfriendly,1,0,1,0
45504,risktaker,2,0,1,1
45505,lesscrowded,1,0,1,0
45506,technologically,1,0,1,0
45507,toiletry,2,0,2,0
45508,toothbrushes,2,0,2,0
45509,divi,2,0,2,0
45510,roominess,3,0,3,0
45511,frontrow,3,0,3,0
45512,higherups,1,0,1,0
45513,reemerging,1,0,1,0
45514,wellreceived,2,0,2,0
45515,insuring,2,0,2,0
45516,guacaomle,1,0,1,0
45517,comparitively,1,0,1,0
45518,dockerswearing,1,0,1,0
45519,maizee,1,0,1,0
45520,santagold,1,0,1,0
45521,watson,4,0,3,1
45522,idyllic,3,0,1,2
45523,rem,3,0,3,0
45524,cici,2,0,1,1
45525,ica,2,0,2,0
45526,laso,1,0,1,0
45527,entertainers,7,0,4,3
45528,synthesizer,1,0,1,0
45529,lbup,1,0,1,0
45530,lovelies,1,0,1,0
45531,woodgrain,1,0,1,0
45532,barrymore,3,0,2,1
45533,dulea,1,0,1,0
45534,salmoncaper,1,0,1,0
45535,tomatopesto,1,0,1,0
45536,chioce,1,0,1,0
45537,whiteglove,1,0,1,0
45538,bakedoutoftheirmind,1,0,1,0
45539,autowash,2,0,2,0
45540,pancreatic,2,0,1,1
45541,endowed,2,0,1,1
45542,subcategory,1,0,1,0
45543,oilcoasted,1,0,1,0
45544,excelled,2,0,2,0
45545,exceeding,9,0,7,2
45546,hamache,1,0,1,0
45547,notchabovebk,1,0,1,0
45548,pibbmarinated,1,0,1,0
